Configuration,Agent Role,Average Reward,Total Wins,Total Draws,Total Losses,Average Time (ms)
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=2,D=3)",X,0.32,32,2,16,37.26077914237976
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=2,D=3)",O,-0.32,16,2,32,36.62128408749898
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=1)",X,0.82,45,1,4,40.44034322102864
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=1)",O,-0.82,4,1,45,67.00103481610617
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=2)",X,0.62,38,5,7,36.80978671709696
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=2)",O,-0.62,7,5,38,53.89492193857829
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=3)",X,0.5,36,3,11,38.39753135045369
"MCTS(S=30,R=2,D=3) vs MCTS(S=30,R=3,D=3)",O,-0.5,11,3,36,51.58764600753784
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=1)",X,0.82,44,3,3,36.907459100087486
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=1)",O,-0.82,3,3,44,42.882846991221115
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=2)",X,0.78,44,1,5,36.039268573125206
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=2)",O,-0.78,5,1,44,40.42873342831929
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=3)",X,0.6,38,4,8,34.95442175865174
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=1,D=3)",O,-0.6,8,4,38,36.5076200167338
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=1)",X,0.66,41,1,8,37.99069476127625
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=1)",O,-0.66,8,1,41,72.96655893325806
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=2)",X,0.48,33,8,9,35.06737438837687
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=2)",O,-0.48,9,8,33,61.9573970635732
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=3)",X,0.2,27,6,17,38.58467197418212
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.2,17,6,27,61.67542020479838
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=1)",X,0.68,41,2,7,38.62351115544637
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.68,7,2,41,103.10845255851746
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=2)",X,0.68,40,4,6,40.078115860621125
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.68,6,4,40,94.5455054442088
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=3)",X,0.18,27,5,18,37.62320351600647
"MCTS(S=30,R=2,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.18,18,5,27,81.35766386985779
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=1)",X,0.56,39,0,11,61.006006002426155
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=1)",O,-0.56,11,0,39,61.85402472813925
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=2)",X,0.04,24,4,22,61.3554744720459
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=2)",O,-0.04,22,4,24,55.42302966117859
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=3)",X,-0.54,11,1,38,59.09382780392965
"MCTS(S=30,R=3,D=1) vs MCTS(S=30,R=3,D=3)",O,0.54,38,1,11,48.80713025728862
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=1)",X,0.52,38,0,12,61.190498669942215
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=1)",O,-0.52,12,0,38,46.04483723640442
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=2)",X,0.12,28,0,22,58.04632250467936
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=2)",O,-0.12,22,0,28,38.88104319572448
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=3)",X,-0.16,21,0,29,59.23219164212545
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=1,D=3)",O,0.16,29,0,21,36.70099854469299
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=1)",X,0.6,40,0,10,59.409621556599944
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=1)",O,-0.6,10,0,40,76.75248821576437
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=2)",X,0.02,25,1,24,58.795313358306885
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=2)",O,-0.02,24,1,25,65.74899991353352
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=3)",X,-0.22,19,1,30,60.707170724868774
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=2,D=3)",O,0.22,30,1,19,57.865643898646034
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=1)",X,0.62,40,1,9,58.08564964930217
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.62,9,1,40,101.81487401326498
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=2)",X,0.16,28,2,20,57.360896110534675
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.16,20,2,28,90.8401882648468
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.22,19,1,30,62.265714724858604
"MCTS(S=30,R=3,D=1) vs MCTS(S=50,R=3,D=3)",O,0.22,30,1,19,83.6623255411784
"MCTS(S=30,R=3,D=2) vs MCTS(S=30,R=3,D=2)",X,0.2,28,4,18,56.11665097872416
"MCTS(S=30,R=3,D=2) vs MCTS(S=30,R=3,D=2)",O,-0.2,18,4,28,54.53097621599833
"MCTS(S=30,R=3,D=2) vs MCTS(S=30,R=3,D=3)",X,-0.06,23,1,26,56.69394413630167
"MCTS(S=30,R=3,D=2) vs MCTS(S=30,R=3,D=3)",O,0.06,26,1,23,50.76044797897338
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=1)",X,0.86,46,1,3,54.93623058001201
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=1)",O,-0.86,3,1,46,44.35091813405356
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=2)",X,0.46,36,1,13,53.89796423912048
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=2)",O,-0.46,13,1,36,39.7911544640859
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=3)",X,0.02,24,3,23,52.27919395764669
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=1,D=3)",O,-0.02,23,3,24,34.61331685384114
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=1)",X,0.8,45,0,5,52.8243932723999
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=1)",O,-0.8,5,0,45,68.95022471745808
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=2)",X,-0.02,23,3,24,60.53031619389851
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=2)",O,0.02,24,3,23,67.93561577796935
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=3)",X,-0.04,23,2,25,56.027533769607544
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=2,D=3)",O,0.04,25,2,23,60.64779877662659
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=1)",X,0.68,42,0,8,55.62025268872579
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.68,8,0,42,97.70046194394432
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=2)",X,0.34,31,5,14,53.52139123280843
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.34,14,5,31,88.05080811182657
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=3)",X,0.06,25,3,22,55.31850115458172
"MCTS(S=30,R=3,D=2) vs MCTS(S=50,R=3,D=3)",O,-0.06,22,3,25,81.96291049321492
"MCTS(S=30,R=3,D=3) vs MCTS(S=30,R=3,D=3)",X,0.2,29,2,19,53.61844793955485
"MCTS(S=30,R=3,D=3) vs MCTS(S=30,R=3,D=3)",O,-0.2,19,2,29,53.45869183540344
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=1)",X,0.6,39,2,9,54.586318810780845
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=1)",O,-0.6,9,2,39,46.28153443336487
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=2)",X,0.42,32,7,11,53.27477304140728
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=2)",O,-0.42,11,7,32,41.34722868601481
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=3)",X,0.48,36,2,12,57.86156471570333
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=1,D=3)",O,-0.48,12,2,36,41.80309057235718
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=1)",X,0.94,48,1,1,56.52382103602092
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=1)",O,-0.94,1,1,48,78.46302509307861
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=2)",X,0.44,34,4,12,53.256850004196174
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=2)",O,-0.44,12,4,34,67.21975247065227
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=3)",X,0.24,29,4,17,49.67669606208801
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.24,17,4,29,55.301236708958946
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=1)",X,0.68,41,2,7,49.15116318066915
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.68,7,2,41,95.21251757939658
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=2)",X,0.66,39,5,6,52.78607066472372
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.66,6,5,39,92.89592266082764
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=3)",X,0.1,26,3,21,50.13972663879395
"MCTS(S=30,R=3,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.1,21,3,26,79.36826070149739
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=1)",X,0.76,44,0,6,39.592197736104325
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=1)",O,-0.76,6,0,44,44.59336837132771
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=2)",X,0.12,27,2,21,42.72253076235453
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=2)",O,-0.12,21,2,27,40.213266213734954
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=3)",X,-0.3,17,1,32,45.974153916041054
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=1,D=3)",O,0.3,32,1,17,37.81944831212362
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=1)",X,0.7,42,1,7,40.892432610193886
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=1)",O,-0.7,7,1,42,72.89590318997702
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=2)",X,0.1,27,1,22,41.071041186650596
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=2)",O,-0.1,22,1,27,63.57797940572102
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=3)",X,-0.16,21,0,29,41.90811435381572
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=2,D=3)",O,0.16,29,0,21,59.33348615964254
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=1)",X,0.58,39,1,10,43.41252541542054
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.58,10,1,39,104.79149182637533
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=2)",X,0.3,31,3,16,40.54921420415243
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.3,16,3,31,88.50905855496723
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.12,21,2,27,40.893615563710526
"MCTS(S=50,R=1,D=1) vs MCTS(S=50,R=3,D=3)",O,0.12,27,2,21,79.04827197392781
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=1,D=2)",X,0.38,32,5,13,45.67261942227681
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=1,D=2)",O,-0.38,13,5,32,45.95287283261617
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=1,D=3)",X,0.2,29,2,19,44.24246152242026
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=1,D=3)",O,-0.2,19,2,29,39.96970136960348
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=1)",X,0.84,46,0,4,42.56248394648234
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=1)",O,-0.84,4,0,46,80.18192370732623
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=2)",X,0.22,28,5,17,42.02943237622578
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=2)",O,-0.22,17,5,28,66.21785998344421
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=3)",X,-0.1,21,3,26,41.76044901212056
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=2,D=3)",O,0.1,26,3,21,62.87399967511495
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=1)",X,0.84,46,0,4,44.134292602539055
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.84,4,0,46,112.08447058995566
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=2)",X,0.24,29,4,17,43.10619266827901
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.24,17,4,29,93.44166954358418
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=3)",X,0.14,28,1,21,43.15518546104431
"MCTS(S=50,R=1,D=2) vs MCTS(S=50,R=3,D=3)",O,-0.14,21,1,28,88.45592697461444
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=1,D=3)",X,0.62,39,3,8,37.95168002446493
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=1,D=3)",O,-0.62,8,3,39,40.10324954986572
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=1)",X,0.82,44,3,3,38.78993479410808
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=1)",O,-0.82,3,3,44,72.85033663113913
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=2)",X,0.66,39,5,6,42.284144560496
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=2)",O,-0.66,6,5,39,70.5923040707906
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=3)",X,0.34,32,3,15,41.47709290186564
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.34,15,3,32,63.66864879926046
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=1)",X,0.64,39,4,7,38.645031611124665
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.64,7,4,39,101.59604668617249
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=2)",X,0.48,33,8,9,37.62382046381632
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.48,9,8,33,87.00691183408102
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=3)",X,0.48,35,4,11,37.32472785313925
"MCTS(S=50,R=1,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.48,11,4,35,84.37734246253966
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=1)",X,0.8,45,0,5,68.92651240030925
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=1)",O,-0.8,5,0,45,75.30716180801392
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=2)",X,0.42,34,3,13,70.40829626719156
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=2)",O,-0.42,13,3,34,68.30098946889241
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=3)",X,-0.08,23,0,27,63.93551031748454
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=2,D=3)",O,0.08,27,0,23,53.633294900258385
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=1)",X,0.68,42,0,8,60.55327216784159
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.68,8,0,42,91.96805556615192
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=2)",X,0.18,29,1,20,62.93020041783651
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.18,20,1,29,82.06197222073872
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.14,21,1,28,63.12579512596131
"MCTS(S=50,R=2,D=1) vs MCTS(S=50,R=3,D=3)",O,0.14,28,1,21,72.3502751191457
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=2,D=2)",X,0.48,34,6,10,57.39632248878479
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=2,D=2)",O,-0.48,10,6,34,58.784484465916954
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=2,D=3)",X,-0.08,22,2,26,57.558769782384246
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=2,D=3)",O,0.08,26,2,22,51.73553943634033
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=1)",X,0.78,44,1,5,59.22386709849039
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=1)",O,-0.78,5,1,44,92.97804395357767
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=2)",X,0.46,34,5,11,59.16111572583516
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.46,11,5,34,82.90731112162271
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=3)",X,0.02,24,3,23,58.2734739780426
"MCTS(S=50,R=2,D=2) vs MCTS(S=50,R=3,D=3)",O,-0.02,23,3,24,74.66240525245667
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=2,D=3)",X,0.36,33,2,15,54.70879769325256
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=2,D=3)",O,-0.36,15,2,33,54.27772720654806
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=1)",X,0.92,48,0,2,56.4671859741211
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=1)",O,-0.92,2,0,48,92.26893703142801
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=2)",X,0.44,33,6,11,54.07766723632812
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=2)",O,-0.44,11,6,33,81.94778124491373
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=3)",X,0.56,37,4,9,53.31419825553894
"MCTS(S=50,R=2,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.56,9,4,37,75.09159207344055
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=1)",X,0.64,41,0,9,87.0447301864624
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=1)",O,-0.64,9,0,41,94.4194451967875
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=2)",X,0.3,31,3,16,84.79343422253926
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=2)",O,-0.3,16,3,31,82.06164081891376
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=3)",X,-0.26,18,1,31,86.0696912606557
"MCTS(S=50,R=3,D=1) vs MCTS(S=50,R=3,D=3)",O,0.26,31,1,18,72.80049244562785
"MCTS(S=50,R=3,D=2) vs MCTS(S=50,R=3,D=2)",X,0.52,37,2,11,82.6329237620036
"MCTS(S=50,R=3,D=2) vs MCTS(S=50,R=3,D=2)",O,-0.52,11,2,37,83.78010034561157
"MCTS(S=50,R=3,D=2) vs MCTS(S=50,R=3,D=3)",X,-0.04,23,2,25,81.37521950403848
"MCTS(S=50,R=3,D=2) vs MCTS(S=50,R=3,D=3)",O,0.04,25,2,23,72.02143629391988
"MCTS(S=50,R=3,D=3) vs MCTS(S=50,R=3,D=3)",X,0.3,29,7,14,84.49687782923381
"MCTS(S=50,R=3,D=3) vs MCTS(S=50,R=3,D=3)",O,-0.3,14,7,29,87.16591517130533
